index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,fitted_cfo_hz,gain_real,gain_imag,power_before,power_after,suppression_db,fcs_pass,message
916,0,560196748,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
917,0,560536204,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
918,0,560924427,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
919,0,561312652,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
920,0,561700876,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
921,0,562470572,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
922,0,563014379,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.012 is below threshold 0.100."
923,0,563375531,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
924,0,563763468,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
925,1,565656555,565656459,226809,0.222484428,22155.0852,-53.5894653,8.60147352,612509.662,612329.159,0.00128003087,0,""
926,0,565902315,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.042 is below threshold 0.100."
927,0,566241772,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 147718
  required end (work)   : 415941 (buffer length 408501, short by 7440)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307157 (recommended 357157)."
928,0,567399692,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
929,1,568610692,568610692,227565,0.855890218,-11103.2092,19.1961885,-100.02301,1015667.3,1015018.33,0.0027758563,1,""
930,0,569043372,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144870:211429."
931,0,570061740,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.047 is below threshold 0.100."
932,0,570566476,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
933,0,570831436,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.029 is below threshold 0.100."
934,0,571170892,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
935,0,571654212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
936,1,572456170,572456170,224540,0.95695369,14534.4221,30.4269857,-25.4879512,689852.214,689747.109,0.00066173377,0,""
937,0,573231868,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
938,0,573591581,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 445094
  required end (work)   : 713317 (buffer length 486336, short by 226981)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 359140
  increase sample_num to at least 526758 (recommended 576758)."
939,1,574267492,574267492,227565,0.858182482,-620.161469,2314.28651,-1187.52786,1126686,703989.256,2.04236869,1,""
940,0,574560620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 157878
  required end (work)   : 426101 (buffer length 408501, short by 17600)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 314660 (recommended 364660)."
941,1,575474180,575474181,265374,0.857347917,-5170.88712,668.223365,-710.570538,633210.587,573757.165,0.428200449,0,""
942,0,575884162,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"A reliable repeated preamble was not found. Check receiver settings."
943,0,576243531,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
944,0,576643354,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
945,0,577763760,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
946,1,578133227,578133228,291084,0.856799843,-20750.8223,36.6542584,147.726957,588990.958,587542.208,0.0106955619,0,""
947,0,578904423,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
948,0,579489740,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 145686
  required end (work)   : 413909 (buffer length 408501, short by 5408)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 305656 (recommended 355656)."
949,1,579925793,579925793,227565,0.952160849,-1689.69925,-3845.50082,-1304.97182,1227148.9,196874.664,7.94707433,1,""
950,0,580217420,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 185310
  required end (work)   : 453533 (buffer length 408501, short by 45032)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 334917 (recommended 384917)."
951,0,581547715,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
952,0,581907428,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
953,0,583055595,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
954,0,583810285,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
955,0,584467628,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
956,0,584758315,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186327
  required end (work)   : 454550 (buffer length 408501, short by 46049)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335668 (recommended 385668)."
957,1,584947947,584947947,306208,0.968144626,-29389.7513,-64.4462062,102.908036,624208.191,623302.278,0.00630748631,0,""
958,1,585324167,585324167,238908,0.956991248,-14270.4775,-316.965551,-137.097321,649111.045,641696.127,0.0498958086,0,""
959,0,585922988,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
960,0,586311212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
961,0,587597644,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.012 is below threshold 0.100."
962,0,587985580,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.038 is below threshold 0.100."
963,0,588368437,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
964,1,588752909,588752910,272180,0.856848128,13799.7681,207.470636,-64.7234054,542839.584,539858.94,0.0239121092,0,""
965,0,589511468,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.041 is below threshold 0.100."
966,0,589878668,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.093 is below threshold 0.100."
967,0,590610188,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
968,0,591776268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
969,0,592058795,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
970,0,592349484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 156862
  required end (work)   : 425087 (buffer length 408501, short by 16586)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313911 (recommended 363911)."
971,0,592737708,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 143654
  required end (work)   : 411877 (buffer length 408501, short by 3376)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 304156 (recommended 354156)."
972,0,593265484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
973,0,593465388,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 183278
  required end (work)   : 451501 (buffer length 408501, short by 43000)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 333417 (recommended 383417)."
974,0,595829996,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
975,0,596120684,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 175149
  required end (work)   : 443374 (buffer length 408501, short by 34873)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 327415 (recommended 377415)."
976,0,596508908,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 161942
  required end (work)   : 430165 (buffer length 408501, short by 21664)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 317661 (recommended 367661)."
977,0,597453324,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
978,0,598055052,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
979,1,598877828,598877828,227565,0.856734475,-6668.56989,-148.976315,-178.869251,1073702.7,1070317.43,0.0137144555,1,""
980,1,599314820,599314821,265374,0.857051694,-6903.51541,318.735146,368.256997,646918.393,632108.661,0.100577577,0,""
981,0,599698732,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
982,1,601236523,601236434,225296,0.975698063,-20969.0017,-45.1767005,-57.1174423,595952.019,595620.267,0.0024182801,0,""
983,0,601584332,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
984,0,601826252,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
985,1,602355339,602355340,263105,0.855801592,3598.8644,580.278955,-149.017203,592119.765,569658.103,0.167952787,0,""
986,0,603123659,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
987,0,603372396,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.039 is below threshold 0.100."
988,0,603760620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.025 is below threshold 0.100."
989,1,604195172,604195173,227565,0.855990991,769.602939,1446.23827,767.391997,968407.607,800958.019,0.824484383,1,""
990,0,604439532,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 185310
  required end (work)   : 453533 (buffer length 408501, short by 45032)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 334917 (recommended 384917)."
991,0,604827756,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 172102
  required end (work)   : 440325 (buffer length 408501, short by 31824)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325164 (recommended 375164)."
992,1,606129540,606129541,235883,0.857232168,-8888.24332,23.5038173,-37.6897048,712767.205,712645.001,0.000744664828,0,""
993,0,607280396,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
994,1,608032397,608032397,264618,0.956820049,-6978.22111,274.465751,-599.166465,588965.326,561810.051,0.205002233,0,""
995,0,608738508,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
996,0,608980428,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186325
  required end (work)   : 454548 (buffer length 408501, short by 46047)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
997,1,609170059,609170059,278985,0.956594998,4054.49694,542.471904,22.8083562,561085.732,542659.815,0.145015629,0,""
998,1,609546279,609546279,235127,0.956344554,-1662.1838,1586.0014,-435.141394,659073.236,490213.979,1.28547984,0,""
999,0,610145100,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
1000,0,610533324,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
1001,0,611254252,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 182262
  required end (work)   : 450487 (buffer length 408501, short by 41986)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 332668 (recommended 382668)."
1002,0,611642476,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 169054
  required end (work)   : 437277 (buffer length 408501, short by 28776)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 322913 (recommended 372913)."
1003,0,612207692,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1004,1,613709454,613709455,285035,0.856988664,-12793.8116,249.390583,86.4489816,575904.092,571516.583,0.0332132819,0,""
1005,0,614100780,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1006,1,614492655,614492655,233614,0.956589186,-37255.0544,59.3538348,23.4575941,523730.04,523482.482,0.00205331745,0,""
1007,0,614849772,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1008,0,615074219,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
1009,0,615413675,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 187343
  required end (work)   : 455566 (buffer length 408501, short by 47065)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 336418 (recommended 386418)."
1010,1,617103684,617103685,236639,0.857024963,-4627.048,-16.7983659,1236.60721,712010.224,616531.862,0.62530704,0,""
1011,1,617394372,617394372,227565,0.858955741,-1650.29835,-3493.50538,-763.498893,1218787.74,419731.684,4.62956323,1,""
1012,0,617687500,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 183278
  required end (work)   : 451501 (buffer length 408501, short by 43000)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 333417 (recommended 383417)."
1013,0,620154059,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1014,0,620342795,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 175151
  required end (work)   : 443374 (buffer length 408501, short by 34873)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 327415 (recommended 377415)."
1015,0,620731020,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 161942
  required end (work)   : 430166 (buffer length 408501, short by 21665)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 317662 (recommended 367662)."
1016,1,621676092,621676092,239664,0.957084372,-17566.1122,-21.724571,-276.742211,549429.92,544604.491,0.0383108706,0,""
1017,0,622044058,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1018,0,622424811,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1019,0,623053612,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.037 is below threshold 0.100."
1020,1,623536932,623536933,234370,0.856448716,-11200.1581,292.467034,212.75694,729678.307,721498.513,0.0489599448,0,""
1021,1,624306628,624306629,301671,0.856455305,-25087.9815,-63.0397679,-31.957674,614644.384,614338.201,0.00216395613,0,""
1022,0,626387820,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 189374
  required end (work)   : 457598 (buffer length 408501, short by 49097)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 337919 (recommended 387919)."
1023,0,626577451,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1024,0,626978430,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1025,1,627357651,627357651,276717,0.956306533,-21360.1398,123.370622,-21.1355775,554739.138,553766.701,0.00761970483,0,""
1026,1,628417284,628417284,227565,0.855208167,-8245.17807,-34.4963549,481.588131,969804.853,955245.243,0.0656946928,1,""
1027,0,628661644,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 185310
  required end (work)   : 453533 (buffer length 408501, short by 45032)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 334917 (recommended 384917)."
1028,0,629438092,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
1029,0,630351652,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1030,0,631502508,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144860:207835."
1031,0,632254509,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1032,0,632960620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
1033,0,633202540,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186325
  required end (work)   : 454548 (buffer length 408501, short by 46047)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
1034,0,633392171,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1035,0,633771052,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1036,0,633978988,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428134 (buffer length 408501, short by 19633)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316161 (recommended 366161)."
1037,0,634367212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
1038,0,634755436,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
1039,0,636252812,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 155846
  required end (work)   : 424069 (buffer length 408501, short by 15568)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313159 (recommended 363159)."
1040,0,636592108,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 208894
  required end (work)   : 477117 (buffer length 408501, short by 68616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 352333 (recommended 402333)."
1041,0,636798828,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
1042,1,637931566,637931566,306208,0.980473753,-23689.1857,-100.028795,-107.736002,623077.021,621729.715,0.00940110233,0,""
1043,0,638956876,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.029 is below threshold 0.100."
1044,1,639461954,639461955,223028,0.857158126,-23341.8818,105.15903,15.8778956,601493.645,600790.246,0.00508170276,0,""
1045,0,639684556,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
1046,0,640412236,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 160926
  required end (work)   : 429149 (buffer length 408501, short by 20648)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316911 (recommended 366911)."
1047,0,641121452,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 225553
  required end (work)   : 493776 (buffer length 408501, short by 85275)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 364635 (recommended 414635)."
1048,0,641328235,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
1049,0,641909612,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 183278
  required end (work)   : 451501 (buffer length 408501, short by 43000)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 333417 (recommended 383417)."
1050,0,642297836,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 170070
  required end (work)   : 438293 (buffer length 408501, short by 29792)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 323663 (recommended 373663)."
1051,0,643599620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1052,0,644953132,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 161941
  required end (work)   : 430164 (buffer length 408501, short by 21663)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 317660 (recommended 367660)."
1053,0,645341356,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148734
  required end (work)   : 416958 (buffer length 408501, short by 8457)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307908 (recommended 357908)."
1054,0,645729580,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
1055,1,646266170,646266170,313014,0.979704558,-6493.76743,-208.42202,664.706079,638422.192,607978.792,0.212195449,0,""
1056,0,646499276,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
1057,1,647014858,647014858,243445,0.957317595,-33211.0472,10.2770843,-66.6519525,637373.631,637083.261,0.00197897551,0,""
1058,1,647322052,647322052,227565,0.857070407,-4135.55848,425.390961,1532.71459,1072833.59,914790.323,0.692107993,1,""
1059,0,647759044,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"A reliable repeated preamble was not found. Check receiver settings."
1060,1,648098500,648098500,227565,0.85525226,-13710.1673,128.800706,-253.422033,964870.479,959796.335,0.0228993159,1,""
1061,1,648528740,648528740,237395,0.957309701,-7814.73444,331.608454,354.581879,652737.029,638058.107,0.0987801983,0,""
1062,0,650032868,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1063,0,650430096,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1064,0,650802220,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1065,0,651046924,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
1066,0,652704044,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1067,1,653027620,653027621,257056,0.857516537,-3936.87366,-864.996451,-1229.5317,813140.629,672116.622,0.827210251,0,""
1068,0,653320748,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
1069,0,654247813,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1070,0,654576204,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
1071,1,654913220,654913221,227565,0.855628539,-3458.20598,-299.203662,1921.84873,953246.07,716777.532,1.2382064,1,""
1072,0,655724620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
